Instance,Model,Solved
TA,./results/models/TA/Adam-ERL/TA-2-2-3435-partial.pth,35
TA,./results/models/TA/Adam-ERL/TA-2-2-1390-partial.pth,35
TA,./results/models/TA/Adam-ERL/TA-2-2-2505-partial.pth,35
TA,./results/models/TA/Adam-ERL/TA-2-2-1590-partial.pth,35
TA,./results/models/TA/Adam-ERL/TA-2-2-2675-partial.pth,35
TA,./results/models/TA/Adam-ERL/TA-2-2-915-partial.pth,35
TA,./results/models/TA/Adam-ERL/TA-2-2-3040-partial.pth,35
TA,./results/models/TA/Adam-ERL/TA-2-2-3440-partial.pth,35
TA,./results/models/TA/Adam-ERL/TA-2-2-1880-partial.pth,35
TA,./results/models/TA/Adam-ERL/TA-2-2-1225-partial.pth,36
TA,./results/models/TA/Adam-ERL/TA-2-2-2090-partial.pth,36
TA,./results/models/TA/Adam-ERL/TA-2-2-1270-partial.pth,36
TA,./results/models/TA/Adam-ERL/TA-2-2-1240-partial.pth,36
TA,./results/models/TA/Adam-ERL/TA-2-2-1120-partial.pth,36
TA,./results/models/TA/Adam-ERL/TA-2-2-1235-partial.pth,36
TA,./results/models/TA/Adam-ERL/TA-2-2-1260-partial.pth,36
TA,./results/models/TA/Adam-ERL/TA-2-2-2110-partial.pth,36
TA,./results/models/TA/Adam-ERL/TA-2-2-2095-partial.pth,36
TA,./results/models/TA/Adam-ERL/TA-2-2-1285-partial.pth,36
TA,./results/models/TA/Adam-ERL/TA-2-2-3460-partial.pth,37
TA,./results/models/TA/Adam-ERL/TA-2-2-3475-partial.pth,37
TA,./results/models/TA/Adam-ERL/TA-2-2-1445-partial.pth,37
TA,./results/models/TA/Adam-ERL/TA-2-2-100-partial.pth,37
TA,./results/models/TA/Adam-ERL/TA-2-2-3410-partial.pth,37
TA,./results/models/TA/Adam-ERL/TA-2-2-3025-partial.pth,37
TA,./results/models/TA/Adam-ERL/TA-2-2-2005-partial.pth,37
TA,./results/models/TA/Adam-ERL/TA-2-2-3470-partial.pth,37
TA,./results/models/TA/Adam-ERL/TA-2-2-2955-partial.pth,38
TA,./results/models/TA/Adam-ERL/TA-2-2-3140-partial.pth,38
TA,./results/models/TA/Adam-ERL/TA-2-2-2715-partial.pth,38
TA,./results/models/TA/Adam-ERL/TA-2-2-80-partial.pth,38
TA,./results/models/TA/Adam-ERL/TA-2-2-3050-partial.pth,38
TA,./results/models/TA/Adam-ERL/TA-2-2-2540-partial.pth,39
TA,./results/models/TA/Adam-ERL/TA-2-2-2555-partial.pth,39
TA,./results/models/TA/Adam-ERL/TA-2-2-3110-partial.pth,40
TA,./results/models/TA/Adam-ERL/TA-2-2-3485-partial.pth,41
TA,./results/models/TA/Adam-ERL/TA-2-2-3325-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-3265-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1685-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2165-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1485-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2805-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1520-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-3515-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2045-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-3270-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-3375-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1700-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1795-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2365-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1695-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1375-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2940-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1620-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2880-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1725-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-3555-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2330-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2265-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1760-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2200-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1645-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2625-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2895-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2830-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2890-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2350-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2580-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-3565-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1675-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1660-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1810-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2210-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2285-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2325-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2855-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1820-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-3255-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2395-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1785-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2650-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2815-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2750-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-3530-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1755-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1500-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2380-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2080-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-1300-partial.pth,45
TA,./results/models/TA/Adam-ERL/TA-2-2-2610-partial.pth,45
